model_id,origin_week_ref,target_week_ref,horizon_steps,tau_years,yield_col,yield_pred,yield_obs,error,abs_error
dl,2021-04-16,2021-10-15,26,3.0,bbg_bz_bond_3y,7.697648558887096,10.2465,-2.5488514411129035,2.5488514411129035
dl,2021-04-16,2021-10-15,26,5.0,bbg_bz_bond_5y,8.797638982978492,10.6625,-1.8648610170215072,1.8648610170215072
dl,2021-04-16,2021-10-15,26,10.0,bbg_bz_bond_10y,9.647052165933871,11.3678,-1.7207478340661293,1.7207478340661293
dl,2021-04-16,2022-04-15,52,1.0,bbg_bz_bond_1y,5.767963412689403,13.2064,-7.438436587310598,7.438436587310598
dl,2021-04-16,2022-04-15,52,3.0,bbg_bz_bond_3y,7.7020301384900565,12.2643,-4.562269861509944,4.562269861509944
dl,2021-04-16,2022-04-15,52,5.0,bbg_bz_bond_5y,8.737541428611205,12.0425,-3.304958571388795,3.304958571388795
dl,2021-04-16,2022-04-15,52,10.0,bbg_bz_bond_10y,9.574539861250562,12.2623,-2.6877601387494376,2.6877601387494376
dl,2021-04-23,2021-05-21,4,1.0,bbg_bz_bond_1y,5.417000680257607,5.931,-0.5139993197423927,0.5139993197423927
dl,2021-04-23,2021-05-21,4,3.0,bbg_bz_bond_3y,7.586098771821258,8.1585,-0.5724012281787418,0.5724012281787418
dl,2021-04-23,2021-05-21,4,5.0,bbg_bz_bond_5y,8.710771349361421,8.9117,-0.2009286506385788,0.2009286506385788
dl,2021-04-23,2021-05-21,4,10.0,bbg_bz_bond_10y,9.520876032156515,9.854,-0.3331239678434841,0.3331239678434841
dl,2021-04-23,2021-07-23,13,1.0,bbg_bz_bond_1y,5.497967031620795,7.1553,-1.6573329683792055,1.6573329683792055
dl,2021-04-23,2021-07-23,13,3.0,bbg_bz_bond_3y,7.587742889269133,8.4176,-0.8298571107308668,0.8298571107308668
dl,2021-04-23,2021-07-23,13,5.0,bbg_bz_bond_5y,8.688150549619843,8.8325,-0.14434945038015634,0.14434945038015634
dl,2021-04-23,2021-07-23,13,10.0,bbg_bz_bond_10y,9.527763569911208,9.5987,-0.07093643008879091,0.07093643008879091
dl,2021-04-23,2021-10-22,26,1.0,bbg_bz_bond_1y,5.5822347286893095,10.6705,-5.088265271310691,5.088265271310691
dl,2021-04-23,2021-10-22,26,3.0,bbg_bz_bond_3y,7.588951915546767,11.5533,-3.964348084453233,3.964348084453233
dl,2021-04-23,2021-10-22,26,5.0,bbg_bz_bond_5y,8.659344991386586,11.8328,-3.1734550086134146,3.1734550086134146
dl,2021-04-23,2021-10-22,26,10.0,bbg_bz_bond_10y,9.51370261463014,12.2425,-2.728797385369859,2.728797385369859
dl,2021-04-23,2022-04-22,52,1.0,bbg_bz_bond_1y,5.710439465318563,13.1136,-7.403160534681437,7.403160534681437
dl,2021-04-23,2022-04-22,52,3.0,bbg_bz_bond_3y,7.618776850438125,12.2807,-4.661923149561875,4.661923149561875
dl,2021-04-23,2022-04-22,52,5.0,bbg_bz_bond_5y,8.645361498372056,12.1891,-3.543738501627944,3.543738501627944
dl,2021-04-23,2022-04-22,52,10.0,bbg_bz_bond_10y,9.48822859427807,12.4494,-2.961171405721931,2.961171405721931
dl,2021-04-30,2021-05-28,4,1.0,bbg_bz_bond_1y,5.543925608337837,5.9309,-0.3869743916621635,0.3869743916621635
dl,2021-04-30,2021-05-28,4,3.0,bbg_bz_bond_3y,7.6844870566402275,7.7989,-0.11441294335977226,0.11441294335977226
dl,2021-04-30,2021-05-28,4,5.0,bbg_bz_bond_5y,8.782018642238857,8.5003,0.28171864223885734,0.28171864223885734
dl,2021-04-30,2021-05-28,4,10.0,bbg_bz_bond_10y,9.538177490591819,9.5309,0.007277490591818037,0.007277490591818037
dl,2021-04-30,2021-07-30,13,1.0,bbg_bz_bond_1y,5.644424728854394,7.5161,-1.8716752711456062,1.8716752711456062
dl,2021-04-30,2021-07-30,13,3.0,bbg_bz_bond_3y,7.7107541152517385,8.7777,-1.066945884748261,1.066945884748261
dl,2021-04-30,2021-07-30,13,5.0,bbg_bz_bond_5y,8.790198171757343,9.1669,-0.3767018282426573,0.3767018282426573
dl,2021-04-30,2021-07-30,13,10.0,bbg_bz_bond_10y,9.590173215832474,9.8723,-0.28212678416752546,0.28212678416752546
dl,2021-04-30,2021-10-29,26,1.0,bbg_bz_bond_1y,5.734535136735357,11.9548,-6.220264863264643,6.220264863264643
