week_ref,fit_mae,fit_rmse,fit_max_abs_err,rank_X,n_maturities_used,y_obs_1y,y_fit_1y,resid_1y,y_obs_3y,y_fit_3y,resid_3y,y_obs_5y,y_fit_5y,resid_5y,y_obs_10y,y_fit_10y,resid_10y
2011-06-03,0.016544125336499516,0.01924217165457288,0.027528382453956723,3,4,12.5207,12.528732235461382,-0.008032235461381987,12.5817,12.554171617546043,0.027528382453956723,12.4973,12.522356015211614,-0.02505601521161438,12.3796,12.374040131780955,0.005559868219044972
2011-06-10,0.01267445645536558,0.014741430071525022,0.021089497184208383,3,4,12.5422,12.548353496575,-0.006153496575000972,12.4591,12.438010502815791,0.021089497184208383,12.3258,12.34499541633573,-0.019195416335730187,12.1825,12.178240584273476,0.004259415726522775
2011-06-17,0.009527495412463338,0.011081256847126112,0.015853152234290846,3,4,12.5538,12.558425635079127,-0.004625635079126056,12.5104,12.49454684776571,0.015853152234290846,12.4111,12.425529355745788,-0.014429355745788186,12.279,12.275798161409352,0.003201838590648265
2011-06-24,0.011803837811552143,0.013728829341709265,0.01964084260073129,3,4,12.5754,12.581130807928602,-0.005730807928602033,12.5489,12.529259157399268,0.01964084260073129,12.444,12.461876867694494,-0.01787686769449337,12.3045,12.300533166977619,0.003966833022381877
2011-07-01,0.027456650822966555,0.03193433182167902,0.04568613748904937,3,4,12.6759,12.68923030788303,-0.013330307883029135,12.6663,12.62061386251095,0.04568613748904937,12.4832,12.524782993762903,-0.04158299376290309,12.2971,12.287872835843116,0.009227164156884626
2011-07-08,0.023999726522242693,0.027913645962593766,0.03993403320253286,3,4,12.7254,12.737051958052454,-0.011651958052453892,12.7154,12.675465966797468,0.03993403320253286,12.5449,12.581247494992036,-0.036347494992035934,12.3479,12.339834580158051,0.008065419841948085
2011-07-15,0.01934532606715056,0.02250019734053634,0.032189404023560186,3,4,12.6866,12.695992229017133,-0.009392229017132436,12.7992,12.76701059597644,0.032189404023560186,12.6985,12.727798423117168,-0.02929842311716868,12.4942,12.487698751889258,0.0065012481107409315
2011-07-22,0.029113398771792642,0.03386126526610491,0.04844286171818979,3,4,12.6656,12.679734665282073,-0.0141346652820733,12.8473,12.79885713828181,0.04844286171818979,12.7161,12.760192132261514,-0.04409213226151287,12.4623,12.452516064174606,0.009783935825394607
2011-07-29,0.02304341420019318,0.02680137647224716,0.03834278973626759,3,4,12.6607,12.671887664800973,-0.011187664800972996,12.9512,12.912857210263732,0.03834278973626759,12.9211,12.955999163599412,-0.034899163599412475,12.7669,12.75915596133588,0.007744038664119657
2011-08-05,0.0010635620601169293,0.0012370097124988746,0.001769700274801167,3,4,12.3329,12.332383636594804,0.0005163634051967847,12.461,12.462769700274801,-0.001769700274801167,12.4896,12.487989239284955,0.0016107607150441794,12.3877,12.388057423845426,-0.00035742384542558625
2011-08-12,0.01470913216186931,0.01710792442584158,0.02447506939664379,3,4,12.0488,12.041658660669343,0.0071413393306567485,12.077,12.101475069396644,-0.02447506939664379,12.1796,12.157323075006905,0.022276924993095193,12.2618,12.26674319492708,-0.004943194927081507
2011-08-19,0.031120981522070323,0.03619624829517866,0.05178335295804182,3,4,11.6846,11.669490645695054,0.0151093543049452,11.596,11.647783352958042,-0.05178335295804182,11.7385,11.691367391260801,0.047132608739199,11.8651,11.875558610086095,-0.010458610086095277
2011-08-26,0.01601075343691738,0.018621816486878152,0.026640885209872067,3,4,11.3893,11.381526718614385,0.007773281385615505,11.5172,11.543840885209873,-0.026640885209872067,11.6794,11.655151774511777,0.02424822548822192,11.8056,11.81098062166396,-0.005380621663960028
2011-09-02,0.0011075582392732208,0.0012881808692857205,0.0018429071456278479,3,4,10.815,10.814462276283331,0.0005377237166683813,11.3413,11.343142907145628,-0.0018429071456278479,11.6251,11.623422607238126,0.0016773927618736195,11.8421,11.842472209332923,-0.0003722093329230347
2011-09-09,0.0023961284824007834,0.0027868935121666176,0.003987006863805931,3,4,10.866,10.864836670553746,0.0011633294462534138,11.2009,11.204887006863807,-0.003987006863805931,11.3914,11.387771072481446,0.0036289275185552583,11.537,11.53780525010099,-0.0008052501009885304
2011-09-16,0.0015807931561204747,0.0018385918047498044,0.0026303402384346697,3,4,10.7745,10.775267481059736,-0.0007674810597357862,11.3819,11.379269659761565,0.0026303402384346697,11.6927,11.695094105252501,-0.0023941052525007223,11.9305,11.92996875392619,0.0005312460738107205
2011-09-23,0.013466694449332905,0.015662867691292943,0.022407731303507816,3,4,10.5568,10.56333813111926,-0.0065381311192584946,11.4557,11.433292268696492,0.022407731303507816,11.8495,11.869895257779405,-0.020395257779403764,12.1486,12.144074342404839,0.004525657595161547
2011-09-30,0.013537339654555502,0.015745033846215856,0.02252528047509017,3,4,10.41,10.416572429633751,-0.006572429633751042,11.1952,11.17267471952491,0.02252528047509017,11.5286,11.549102249675363,-0.02050224967536174,11.7813,11.77675060116598,0.004549398834019058
