,InflPC1_rollstd_d1,InflPC2_rollstd_d1
2014-02-21,0.011757910790960288,0.020710829372783426
2014-02-24,0.011642285669352433,0.020678553511126584
2014-02-25,0.011647869144534927,0.02067637220146475
2014-02-26,0.01163724100859618,0.020603176281744642
2014-02-27,0.01163392336841143,0.020602660201400985
2014-02-28,0.011630559497408958,0.020602119644938074
2014-03-05,0.011724523839809717,0.02052656999312047
2014-03-06,0.01183259554180813,0.020541181070369945
2014-03-07,0.01184313356093236,0.020546043901049072
2014-03-10,0.011840573365578968,0.020545146573727857
2014-03-11,0.01183704766571323,0.020543859468998102
2014-03-12,0.009025404783295431,0.014950866323383029
2014-03-13,0.009041831590584403,0.01504355851049291
2014-03-14,0.009028290471097197,0.015045185745679326
2014-03-17,0.012349687597076161,0.015622805181673577
2014-03-18,0.01357344994119081,0.015509452580059258
2014-03-19,0.013192734059220003,0.014023343234745168
2014-03-20,0.0164536270192429,0.01465534715388143
2014-03-21,0.016427721599946217,0.014793535844616129
2014-03-24,0.016475789618595253,0.014765711888279668
2014-03-25,0.01660674875618171,0.014865788488562992
2014-03-26,0.01662058174408545,0.014875894854022869
2014-03-27,0.0165508502564462,0.014883294356698436
2014-03-28,0.016564859973971502,0.014893354850190556
2014-03-31,0.01657996426900514,0.01479547228408269
2014-04-01,0.016594245300812698,0.014806491222007683
2014-04-02,0.01652583628709764,0.014695485375683165
2014-04-03,0.018720296028842124,0.014639610680179516
2014-04-04,0.01886763261659414,0.014762955895850836
2014-04-07,0.018747292080789523,0.015306029023273342
2014-04-08,0.018658528016490657,0.015316400940435723
2014-04-09,0.02299852741158355,0.018475073309004386
2014-04-10,0.022655578892052292,0.015189449085000134
2014-04-11,0.025406783896143134,0.01515701204733951
2014-04-14,0.025731667203930726,0.015302851722184084
2014-04-15,0.025399835000779882,0.014755842912524296
2014-04-16,0.025107370723126674,0.014694958419888349
2014-04-17,0.02507042222933893,0.015207144505669254
2014-04-22,0.026206742562461794,0.014603323015883057
2014-04-23,0.026447267483261257,0.015852519887115377
2014-04-24,0.026522056469235496,0.015807303091221872
2014-04-25,0.026527346269677413,0.015808095310022034
2014-04-28,0.02664120039692057,0.015822423781773533
2014-04-29,0.026646358461833598,0.015823206016381597
2014-04-30,0.026651509911019736,0.015823987682430752
2014-05-02,0.02670476791485396,0.015854246694232393
2014-05-05,0.027435402246466022,0.0159417699272733
2014-05-06,0.027495156425330795,0.015966964967840593
2014-05-07,0.025619481025530202,0.01620086925959977
2014-05-08,0.025582047190075015,0.016183037254288594
2014-05-09,0.027756517309124498,0.02206559898864076
2014-05-12,0.027810805641544152,0.022065855001326063
2014-05-13,0.022650168871562102,0.018574965617961063
2014-05-14,0.022651747995920457,0.018523692158927275
2014-05-15,0.0166556219552895,0.018473679898153173
2014-05-16,0.016857814114661352,0.0191141754637581
2014-05-19,0.01698351662790031,0.019636973646766302
2014-05-20,0.01697199712930176,0.01931807212634502
2014-05-21,0.01671830607915106,0.019272992855395868
2014-05-22,0.01470079552409231,0.01896997328831568
2014-05-23,0.01348540463103457,0.018355113467937393
2014-05-26,0.013510355045874813,0.01834866986073521
2014-05-27,0.013510369883338964,0.01834767335767036
2014-05-28,0.013471735892156894,0.018351591584350357
2014-05-29,0.013564886546248338,0.01836256963343941
2014-05-30,0.013564295946133727,0.01836179049161402
2014-06-02,0.013582775262858454,0.018386207297082964
2014-06-03,0.013238639796290485,0.018041604865111076
2014-06-04,0.01323665189837882,0.01803976758209064
2014-06-05,0.013023107011178219,0.018055153856654887
2014-06-06,0.013058732199325893,0.018159315332653865
2014-06-09,0.00849798259040941,0.010909359874675307
2014-06-10,0.008351994705221296,0.010913232566913369
2014-06-11,0.008150341947030695,0.009930988279935481
2014-06-12,0.008147450500603752,0.0099306656054364
2014-06-13,0.008233522196578155,0.008946337131825485
2014-06-16,0.009137749920664483,0.007998348185586937
2014-06-17,0.010670796929107171,0.006944064128292038
2014-06-18,0.010473345211463078,0.0054371617117874435
2014-06-20,0.010490507978885977,0.005405864814851887
2014-06-23,0.010987191156462222,0.004278491569437503
2014-06-24,0.011310875747607849,0.004384676922415344
2014-06-25,0.011241418335894468,0.004366268829220097
2014-06-26,0.011242471316364935,0.004364535568608627
2014-06-27,0.011243522277951189,0.004362746853823299
2014-06-30,0.011348419049782328,0.004485466993660074
2014-07-01,0.011348982712865531,0.004484744126181007
2014-07-02,0.01133013558309244,0.004146597220286956
2014-07-03,0.010708295357339002,0.004113283823879944
2014-07-04,0.01070953214954338,0.004110565467216456
2014-07-07,0.010409537251655363,0.004085178171042524
2014-07-08,0.010444024046043648,0.004373257760811199
2014-07-09,0.010347188631752774,0.004330118787120794
2014-07-10,0.010279383387042516,0.004441204601477016
2014-07-11,0.010279643093622405,0.004440645200109981
2014-07-14,0.010485083072369842,0.004823155746523714
2014-07-15,0.009974131684897638,0.004755149453924176
2014-07-16,0.008787610769713242,0.004276864000535873
2014-07-17,0.006549556263731331,0.003934186345190299
2014-07-18,0.006565501580542127,0.004015323263585026
2014-07-21,0.01204053305784539,0.005428968558108041
2014-07-22,0.011151762295580549,0.005272630803916769
2014-07-23,0.010848642733858625,0.005210451793763915
2014-07-24,0.010881028115941738,0.005273686221557403
2014-07-25,0.010919518885192854,0.005312042730219075
2014-07-28,0.011068205381539969,0.005361536248989546
2014-07-29,0.010910768525742513,0.005230566662072003
2014-07-30,0.010911303666245709,0.005228027185095743
2014-07-31,0.011413588222387104,0.0054010822914392674
2014-08-01,0.011434171506799455,0.005366261862663128
2014-08-04,0.011593017410985102,0.0054062686768322965
2014-08-05,0.011512018548817856,0.0053956685099494335
2014-08-06,0.011483839475891839,0.004844621061854218
2014-08-07,0.011475900971701876,0.004844094913496622
2014-08-08,0.012649153667401106,0.008888392782243052
2014-08-11,0.013121209168726423,0.009630597889118651
2014-08-12,0.013033685069193335,0.009481182933867092
2014-08-13,0.013032880777356162,0.009482631801135703
2014-08-14,0.013473160746927332,0.009597314345709507
2014-08-15,0.013359996089180336,0.009639409286257497
2014-08-18,0.013439038015093998,0.009867930487794078
2014-08-19,0.008922934150197183,0.009128957034881648
2014-08-20,0.008923002488752536,0.00913235861542932
2014-08-21,0.00893332902379748,0.009177832810339572
2014-08-22,0.009025888025131665,0.009222189414413313
2014-08-25,0.008928169264736475,0.009293147005041837
2014-08-26,0.008931921987863908,0.009301252779628512
2014-08-27,0.00903324848225104,0.00936232176342584
2014-08-28,0.009032968698983616,0.009363116122872123
